Date,Session Title,Player Name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (km),Power Plays,Player Load,Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),game_type,playing position
44272,Game Eth Vs Malawi 17032021,Player 63,1st.quarter, game,44272.6736,44272.70818,2988,5.8253,43,236.6408,0.5347,0.0789,home,CB
44272,Game Eth Vs Malawi 17032021,Player 54,1st.quarter, game,44272.6736,44272.70818,2988,5.8671,46,279.1316,0.4862,0.0101,home,MF
44272,Game Eth Vs Malawi 17032021,Player 35,1st.quarter, game,44272.6736,44272.70818,2938,5.9918,44,264.7694,0.3953,0.0251,home,MF
44272,Game Eth Vs Malawi 17032021,Player 65,1st.quarter, game,44272.6736,44272.70818,2988,0.0297,0,1.6651,0,0,home,MF
44272,Game Eth Vs Malawi 17032021,Player 53,1st.quarter, game,44272.6736,44272.70818,2988,5.6379,53,257.6747,0.6271,0.0771,home,FB
44272,Game Eth Vs Malawi 17032021,Player 13,1st.quarter, game,44272.6736,44272.70818,2988,5.7207,46,267.478,0.6483,0.1264,home,FB
44272,Game Eth Vs Malawi 17032021,Player 46,1st.quarter, game,44272.6743,44272.70711,2834,5.7652,49,239.8984,0.458,0.0331,home,MF
44272,Game Eth Vs Malawi 17032021,Player 11,1st.quarter, game,44272.6736,44272.70818,2988,5.4212,33,235.5962,0.3486,0.0273,home,CB
44272,Game Eth Vs Malawi 17032021,Player 51,1st.quarter, game,44272.6736,44272.70818,0,0,0,0.0024,0,0,home,FW
44272,Game Eth Vs Malawi 17032021,Player 58,2nd.quarter, game,44272.71855,44272.75282,2961,5.8447,45,247.3608,0.6366,0.0804,home,MF
44272,Game Eth Vs Malawi 17032021,Player 3,2nd.quarter, game,44272.71855,44272.75282,2961,5.2634,53,211.39,0.6699,0.1765,home,FW
44272,Game Eth Vs Malawi 17032021,Player 32,2nd.quarter, game,44272.71855,44272.75282,0,0,0,0,0,0,home,FW
44272,Game Eth Vs Malawi 17032021,Player 63,2nd.quarter, game,44272.71855,44272.75282,2961,5.548,43,224.9279,0.4545,0.1228,home,CB
44272,Game Eth Vs Malawi 17032021,Player 54,2nd.quarter, game,44272.71855,44272.75282,1299,2.1952,13,110.9063,0.1326,0.0028,home,MF
44272,Game Eth Vs Malawi 17032021,Player 35,2nd.quarter, game,44272.71855,44272.75282,0,0,0,0,0,0,home,MF
44272,Game Eth Vs Malawi 17032021,Player 65,2nd.quarter, game,44272.71855,44272.75282,2961,6.123,43,268.0308,0.4835,0.0693,home,MF
44272,Game Eth Vs Malawi 17032021,Player 53,2nd.quarter, game,44272.71855,44272.75282,2961,0.0014,0,0.6076,0,0,home,FB
44272,Game Eth Vs Malawi 17032021,Player 13,2nd.quarter, game,44272.71855,44272.75282,2961,5.4432,55,252.6531,0.6916,0.084,home,FB
44272,Game Eth Vs Malawi 17032021,Player 11,2nd.quarter, game,44272.71855,44272.75282,2961,5.0057,32,221.0746,0.3811,0.0771,home,CB
44272,Game Eth Vs Malawi 17032021,Player 51,2nd.quarter, game,44272.71855,44272.75282,2961,5.3483,44,242.764,0.5299,0.171,home,FW
44272,Game Eth Vs Malawi 17032021,Player 30,played-2nd half 30, game,44272.73253,44272.75333,1797,3.8491,44,161.8586,0.5839,0.151,home,FB
44272,Game Eth Vs Malawi 17032021,Player 8,2nd-half changed a, game,44272.7161,44272.73256,1422,2.678,26,119.3092,0.3867,0.0841,home,FW
44272,Game Eth Vs Malawi 17032021,Player 58,all, game Friendly,44272.7176,44272.94106,19307,6.4752,48,291.4451,0.6832,0.0818,home,MF
44272,Game Eth Vs Malawi 17032021,Player 3,all, game Friendly,44272.71635,44272.94168,19468,5.8843,55,250.1187,0.6934,0.201,home,FW
44272,Game Eth Vs Malawi 17032021,Player 30,all, game Friendly,44272.73232,44272.94123,18050,4.2662,44,184.5519,0.5839,0.151,home,FB
44272,Game Eth Vs Malawi 17032021,Player 32,all, game Friendly,44272.67014,44272.71727,4072,5.2427,38,210.2391,0.4434,0.0904,home,FW
44272,Game Eth Vs Malawi 17032021,Player 8,all, game Friendly,44272.67044,44272.94064,23345,8.9743,81,412.074,1.1647,0.2139,home,FW
44272,Game Eth Vs Malawi 17032021,Player 63,all, game Friendly,44272.67029,44272.83176,13951,12.2045,86,511.9779,0.9891,0.2017,home,CB
44272,Game Eth Vs Malawi 17032021,Player 54,all, game Friendly,44272.67051,44272.73358,5449,8.3102,59,411.0774,0.6187,0.0129,home,MF
44272,Game Eth Vs Malawi 17032021,Player 35,all, game Friendly,44272.67039,44272.7076,3215,6.0382,44,268.235,0.3953,0.0251,home,MF
44272,Game Eth Vs Malawi 17032021,Player 65,all, game Friendly,44272.64552,44272.91564,23339,6.9097,44,338.0827,0.4855,0.0693,home,MF
44272,Game Eth Vs Malawi 17032021,Player 53,all, game Friendly,44272.67039,44272.93575,22927,6.0457,53,289.5382,0.6271,0.0771,home,FB
44272,Game Eth Vs Malawi 17032021,Player 13,all, game Friendly,44272.67038,44272.94178,23448,11.7888,101,564.5656,1.3399,0.2104,home,FB
44272,Game Eth Vs Malawi 17032021,Player 46,all, game Friendly,44272.67017,44272.71686,4034,5.9481,49,251.2101,0.458,0.0331,home,MF
44272,Game Eth Vs Malawi 17032021,Player 11,all, game Friendly,44272.67038,44272.94016,23309,11.1504,65,504.206,0.7297,0.1043,home,CB
44272,Game Eth Vs Malawi 17032021,Player 51,all, game Friendly,44272.71635,44272.9427,19557,5.9245,45,283.1027,0.551,0.182,home,FW
44272,Game Eth Vs Malawi 17032021,Player 58,game, game Friendly,44272.6736,44272.75282,2961,5.8447,45,247.3628,0.6441,0.0804,home,MF
44272,Game Eth Vs Malawi 17032021,Player 3,game, game Friendly,44272.6736,44272.75282,2961,5.2634,53,211.3925,0.6699,0.1765,home,FW
44272,Game Eth Vs Malawi 17032021,Player 32,game, game Friendly,44272.6736,44272.75282,2988,5.199,38,202.9809,0.4434,0.0904,home,FW
44272,Game Eth Vs Malawi 17032021,Player 8,game, game Friendly,44272.6736,44272.70818,2988,5.7435,53,252.9319,1.1378,0.2139,home,FW
44272,Game Eth Vs Malawi 17032021,Player 63,game, game Friendly,44272.6736,44272.75282,5949,11.3733,86,461.5687,0.9891,0.2017,home,CB
44272,Game Eth Vs Malawi 17032021,Player 54,game, game Friendly,44272.6736,44272.75282,4287,8.0623,59,390.0379,0.6187,0.0129,home,MF
44272,Game Eth Vs Malawi 17032021,Player 35,game, game Friendly,44272.6736,44272.75282,2938,5.9918,44,264.7694,0.3953,0.0251,home,MF
44272,Game Eth Vs Malawi 17032021,Player 65,game, game Friendly,44272.6736,44272.75282,5949,6.1527,43,269.6959,0.4835,0.0693,home,MF
44272,Game Eth Vs Malawi 17032021,Player 53,game, game Friendly,44272.6736,44272.75282,5949,5.6393,53,258.2823,0.6271,0.0771,home,FB
44272,Game Eth Vs Malawi 17032021,Player 13,game, game Friendly,44272.6736,44272.75282,5949,11.1639,101,520.1311,1.3399,0.2104,home,FB
44272,Game Eth Vs Malawi 17032021,Player 46,game, game Friendly,44272.6743,44272.70711,2834,5.7652,49,239.8984,0.458,0.0331,home,MF
44272,Game Eth Vs Malawi 17032021,Player 11,game, game Friendly,44272.6736,44272.75282,5949,10.4269,65,456.6707,0.7297,0.1043,home,CB
44272,Game Eth Vs Malawi 17032021,Player 51,game, game Friendly,44272.6736,44272.75282,2961,5.3483,44,242.7665,0.5299,0.171,home,FW
44272,Game Eth Vs Malawi 17032021,Player 58,1st.quarter, game Friendly,44272.6736,44272.70818,0,0,0,0.002,0,0,home,MF
44272,Game Eth Vs Malawi 17032021,Player 3,1st.quarter, game Friendly,44272.6736,44272.70818,0,0,0,0.0025,0,0,home,FW
44272,Game Eth Vs Malawi 17032021,Player 32,1st.quarter, game Friendly,44272.6736,44272.70818,2988,5.199,38,202.9809,0.4434,0.0904,home,FW
44272,Game Eth Vs Malawi 17032021,Player 8,1st.quarter, game Friendly,44272.6736,44272.70818,2988,5.7435,53,252.9319,0.7511,0.1298,home,FW
44272,Game Eth Vs Malawi 17032021,Player 63,1st.quarter, game Friendly,44272.6736,44272.70818,2988,5.8253,43,236.6408,0.5347,0.0789,home,CB
44272,Game Eth Vs Malawi 17032021,Player 54,1st.quarter, game Friendly,44272.6736,44272.70818,2988,5.8671,46,279.1316,0.4862,0.0101,home,MF
44272,Game Eth Vs Malawi 17032021,Player 35,1st.quarter, game Friendly,44272.6736,44272.70818,2938,5.9918,44,264.7694,0.3953,0.0251,home,MF
44272,Game Eth Vs Malawi 17032021,Player 65,1st.quarter, game Friendly,44272.6736,44272.70818,2988,0.0297,0,1.6651,0,0,home,MF
44272,Game Eth Vs Malawi 17032021,Player 53,1st.quarter, game Friendly,44272.6736,44272.70818,2988,5.6379,53,257.6747,0.6271,0.0771,home,FB
44272,Game Eth Vs Malawi 17032021,Player 13,1st.quarter, game Friendly,44272.6736,44272.70818,2988,5.7207,46,267.478,0.6483,0.1264,home,FB
44272,Game Eth Vs Malawi 17032021,Player 46,1st.quarter, game Friendly,44272.6743,44272.70711,2834,5.7652,49,239.8984,0.458,0.0331,home,MF
44272,Game Eth Vs Malawi 17032021,Player 11,1st.quarter, game Friendly,44272.6736,44272.70818,2988,5.4212,33,235.5962,0.3486,0.0273,home,CB
44272,Game Eth Vs Malawi 17032021,Player 51,1st.quarter, game Friendly,44272.6736,44272.70818,0,0,0,0.0024,0,0,home,FW
44272,Game Eth Vs Malawi 17032021,Player 58,2nd.quarter, game Friendly,44272.71855,44272.75282,2961,5.8447,45,247.3608,0.6366,0.0804,home,MF
44272,Game Eth Vs Malawi 17032021,Player 3,2nd.quarter, game Friendly,44272.71855,44272.75282,2961,5.2634,53,211.39,0.6699,0.1765,home,FW
44272,Game Eth Vs Malawi 17032021,Player 32,2nd.quarter, game Friendly,44272.71855,44272.75282,0,0,0,0,0,0,home,FW
44272,Game Eth Vs Malawi 17032021,Player 63,2nd.quarter, game Friendly,44272.71855,44272.75282,2961,5.548,43,224.9279,0.4545,0.1228,home,CB
44272,Game Eth Vs Malawi 17032021,Player 54,2nd.quarter, game Friendly,44272.71855,44272.75282,1299,2.1952,13,110.9063,0.1326,0.0028,home,MF
44272,Game Eth Vs Malawi 17032021,Player 35,2nd.quarter, game Friendly,44272.71855,44272.75282,0,0,0,0,0,0,home,MF
44272,Game Eth Vs Malawi 17032021,Player 65,2nd.quarter, game Friendly,44272.71855,44272.75282,2961,6.123,43,268.0308,0.4835,0.0693,home,MF
44272,Game Eth Vs Malawi 17032021,Player 53,2nd.quarter, game Friendly,44272.71855,44272.75282,2961,0.0014,0,0.6076,0,0,home,FB
44272,Game Eth Vs Malawi 17032021,Player 13,2nd.quarter, game Friendly,44272.71855,44272.75282,2961,5.4432,55,252.6531,0.6916,0.084,home,FB
44272,Game Eth Vs Malawi 17032021,Player 11,2nd.quarter, game Friendly,44272.71855,44272.75282,2961,5.0057,32,221.0746,0.3811,0.0771,home,CB
44272,Game Eth Vs Malawi 17032021,Player 51,2nd.quarter, game Friendly,44272.71855,44272.75282,2961,5.3483,44,242.764,0.5299,0.171,home,FW
44272,Game Eth Vs Malawi 17032021,Player 30,played-2nd half 30, game Friendly,44272.73253,44272.75333,1797,3.8491,44,161.8586,0.5839,0.151,home,FB
44272,Game Eth Vs Malawi 17032021,Player 8,2nd-half changed a, game Friendly,44272.7161,44272.73256,1422,2.678,26,119.3092,0.3867,0.0841,home,FW
44126,Friendly Match Eth Vs Zambia,Player 32,all, game,44126.66656,44126.70813,3592,5.1814,28,220.9746,0.2852,0.0835,home,FW
44126,Friendly Match Eth Vs Zambia,Player 63,all, game,44126.6667,44126.7545,7586,11.6206,80,487.5601,0.8794,0.094,home,CB
44126,Friendly Match Eth Vs Zambia,Player 30,all, game,44126.71505,44126.75452,3410,6.3246,49,280.9976,0.6213,0.1225,home,FB
44126,Friendly Match Eth Vs Zambia,Player 65,all, game,44126.66702,44126.7083,3566,6.1873,44,299.4439,0.43,0.0226,home,MF
44126,Friendly Match Eth Vs Zambia,Player 59,all, game,44126.66739,44126.7077,3482,5.5047,30,255.4554,0.4047,0.0377,home,MF
44126,Friendly Match Eth Vs Zambia,Player 51,all, game,44126.71199,44126.7543,3656,5.4133,35,261.1442,0.4481,0.0744,home,FW
44126,Friendly Match Eth Vs Zambia,Player 46,all, game,44126.66704,44126.70828,3563,5.7885,40,260.7012,0.4197,0.0051,home,MF
44126,Friendly Match Eth Vs Zambia,Player 58,all, game,44126.66704,44126.70806,3544,5.2207,41,230.8866,0.5345,0.0365,home,MF
44126,Friendly Match Eth Vs Zambia,Player 14,all, game,44126.73727,44126.75546,1571,2.2991,20,104.2113,0.1347,0.0498,home,MF
44126,Friendly Match Eth Vs Zambia,Player 11,all, game,44126.66714,44126.73293,5684,8.1017,47,378.7945,0.4486,0.1004,home,CB
44126,Friendly Match Eth Vs Zambia,Player 57,all, game,44126.66669,44126.73302,5731,9.1603,66,396.8328,0.9393,0.1661,home,FB
44126,Friendly Match Eth Vs Zambia,Player 52,all, game,44126.66741,44126.73286,5654,8.5604,74,417.2526,0.9697,0.1296,home,FB
44126,Friendly Match Eth Vs Zambia,Player 8,all, game,44126.6667,44126.70845,3608,5.3719,41,248.385,0.4923,0.0476,home,FW
44126,Friendly Match Eth Vs Zambia,Player 53,all, game,44126.71531,44126.75452,3388,6.3162,44,298.2839,0.3648,0.0029,home,FW
44126,Friendly Match Eth Vs Zambia,Player 34,all, game,44126.71503,44126.75449,3409,5.9818,39,276.1572,0.5279,0.0911,home,FW
44126,Friendly Match Eth Vs Zambia,Player 40,all, game,44126.71474,44126.75404,3396,6.1936,41,269.472,0.4412,0.0263,home,MF
44126,Friendly Match Eth Vs Zambia,Player 32,game, game,44126.66842,44126.7028,2970,5.0591,28,208.0941,0.2852,0.0835,home,FW
44126,Friendly Match Eth Vs Zambia,Player 63,game, game,44126.66869,44126.75141,6001,10.7196,79,447.6029,0.8794,0.094,home,CB
44126,Friendly Match Eth Vs Zambia,Player 30,game, game,44126.716,44126.75139,3058,5.9502,49,268.0731,0.6198,0.1225,home,FB
44126,Friendly Match Eth Vs Zambia,Player 65,game, game,44126.66837,44126.70278,2973,5.9469,44,287.5922,0.43,0.0226,home,MF
44126,Friendly Match Eth Vs Zambia,Player 59,game, game,44126.66847,44126.70275,2962,5.3087,30,247.3819,0.4047,0.0377,home,MF
44126,Friendly Match Eth Vs Zambia,Player 51,game, game,44126.71596,44126.75138,3060,5.0276,32,239.0641,0.4075,0.0744,home,FW
44126,Friendly Match Eth Vs Zambia,Player 46,game, game,44126.66837,44126.70275,2970,5.6618,40,253.5989,0.4197,0.0051,home,MF
44126,Friendly Match Eth Vs Zambia,Player 58,game, game,44126.66854,44126.70289,2968,5.1109,41,221.5579,0.5345,0.0365,home,MF
44126,Friendly Match Eth Vs Zambia,Player 14,game, game,44126.73761,44126.7514,1191,2.1659,20,96.6319,0.1347,0.0498,home,MF
44126,Friendly Match Eth Vs Zambia,Player 11,game, game,44126.66828,44126.73263,4421,7.3275,46,343.4069,0.4465,0.1004,home,CB
44126,Friendly Match Eth Vs Zambia,Player 57,game, game,44126.66848,44126.73251,4389,8.3383,65,361.3462,0.9393,0.1661,home,FB
44126,Friendly Match Eth Vs Zambia,Player 52,game, game,44126.66851,44126.7322,4382,8.1037,73,390.2665,0.9508,0.1229,home,FB
44126,Friendly Match Eth Vs Zambia,Player 8,game, game,44126.66836,44126.70272,2969,5.2204,41,238.8968,0.4923,0.0476,home,FW
44126,Friendly Match Eth Vs Zambia,Player 53,game, game,44126.71597,44126.75176,3093,6.1655,44,289.4212,0.3648,0.0029,home,FW
44126,Friendly Match Eth Vs Zambia,Player 34,game, game,44126.71607,44126.75146,3058,5.6987,38,263.8553,0.5274,0.0911,home,FW
44126,Friendly Match Eth Vs Zambia,Player 40,game, game,44126.71599,44126.7518,3094,5.8381,40,255.902,0.4275,0.0263,home,MF
44126,Friendly Match Eth Vs Zambia,Player 32,1st.quarter, game,44126.66842,44126.7028,2970,5.0591,28,208.0941,0.2852,0.0835,home,FW
44126,Friendly Match Eth Vs Zambia,Player 63,1st.quarter, game,44126.66869,44126.70274,2943,5.2722,42,219.5706,0.4976,0.066,home,CB
44126,Friendly Match Eth Vs Zambia,Player 65,1st.quarter, game,44126.66837,44126.70278,2973,5.9469,44,287.5922,0.43,0.0226,home,MF
44126,Friendly Match Eth Vs Zambia,Player 59,1st.quarter, game,44126.66847,44126.70275,2962,5.3087,30,247.3819,0.4047,0.0377,home,MF
44126,Friendly Match Eth Vs Zambia,Player 46,1st.quarter, game,44126.66837,44126.70275,2970,5.6618,40,253.5989,0.4197,0.0051,home,MF
44126,Friendly Match Eth Vs Zambia,Player 58,1st.quarter, game,44126.66854,44126.70289,2968,5.1109,41,221.5579,0.5345,0.0365,home,MF
44126,Friendly Match Eth Vs Zambia,Player 11,1st.quarter, game,44126.66828,44126.7028,2983,4.9388,29,231.2133,0.3082,0.0852,home,CB
44126,Friendly Match Eth Vs Zambia,Player 57,1st.quarter, game,44126.66848,44126.70272,2958,5.5825,44,242.454,0.6308,0.122,home,FB
44126,Friendly Match Eth Vs Zambia,Player 52,1st.quarter, game,44126.66851,44126.70294,2975,5.4321,44,259.597,0.5683,0.0562,home,FB
44126,Friendly Match Eth Vs Zambia,Player 8,1st.quarter, game,44126.66836,44126.70272,2969,5.2204,41,238.8968,0.4923,0.0476,home,FW
44126,Friendly Match Eth Vs Zambia,Player 63,2nd.quarter, game,44126.71601,44126.75141,3058,5.4474,37,228.0323,0.3612,0.028,home,CB
44126,Friendly Match Eth Vs Zambia,Player 30,2nd.quarter, game,44126.716,44126.75139,3058,5.9502,49,268.0731,0.6198,0.1225,home,FB
44126,Friendly Match Eth Vs Zambia,Player 51,2nd.quarter, game,44126.71596,44126.75138,3060,5.0276,32,239.0641,0.4075,0.0744,home,FW
44126,Friendly Match Eth Vs Zambia,Player 14,2nd.quarter, game,44126.73761,44126.7514,1191,2.1659,20,96.6319,0.1347,0.0498,home,MF
44126,Friendly Match Eth Vs Zambia,Player 11,2nd.quarter, game,44126.71598,44126.73263,1438,2.3887,17,112.1936,0.1383,0.0152,home,CB
44126,Friendly Match Eth Vs Zambia,Player 57,2nd.quarter, game,44126.71594,44126.73251,1432,2.7558,21,118.8922,0.3038,0.044,home,FB
44126,Friendly Match Eth Vs Zambia,Player 52,2nd.quarter, game,44126.71592,44126.7322,1407,2.6717,29,130.6695,0.3824,0.0667,home,FB
44126,Friendly Match Eth Vs Zambia,Player 53,2nd.quarter, game,44126.71597,44126.75176,3093,6.1655,44,289.4212,0.3648,0.0029,home,FW
44126,Friendly Match Eth Vs Zambia,Player 34,2nd.quarter, game,44126.71607,44126.75146,3058,5.6987,38,263.8553,0.5274,0.0911,home,FW
44126,Friendly Match Eth Vs Zambia,Player 40,2nd.quarter, game,44126.71599,44126.7518,3094,5.8381,40,255.902,0.4275,0.0263,home,MF
22/10/2020,Friendly Match Eth Vs Zambia,Player 32,all, game,44126.66656,44126.70813,3592,5.1814,28,220.9746,0.2852,0.0835,home,FW
44126,Friendly Match Eth Vs Zambia,Player 63,all, game,44126.6667,44126.7545,7586,11.6206,80,487.5601,0.8794,0.094,home,CB
44126,Friendly Match Eth Vs Zambia,Player 30,all, game,44126.71505,44126.75452,3410,6.3246,49,280.9976,0.6213,0.1225,home,FB
44126,Friendly Match Eth Vs Zambia,Player 65,all, game,44126.66702,44126.7083,3566,6.1873,44,299.4439,0.43,0.0226,home,MF
44126,Friendly Match Eth Vs Zambia,Player 59,all, game,44126.66739,44126.7077,3482,5.5047,30,255.4554,0.4047,0.0377,home,MF
44126,Friendly Match Eth Vs Zambia,Player 51,all, game,44126.71199,44126.7543,3656,5.4133,35,261.1442,0.4481,0.0744,home,FW
44126,Friendly Match Eth Vs Zambia,Player 46,all, game,44126.66704,44126.70828,3563,5.7885,40,260.7012,0.4197,0.0051,home,MF
44126,Friendly Match Eth Vs Zambia,Player 58,all, game,44126.66704,44126.70806,3544,5.2207,41,230.8866,0.5345,0.0365,home,MF
44126,Friendly Match Eth Vs Zambia,Player 14,all, game,44126.73727,44126.75546,1571,2.2991,20,104.2113,0.1347,0.0498,home,MF
44126,Friendly Match Eth Vs Zambia,Player 11,all, game,44126.66714,44126.73293,5684,8.1017,47,378.7945,0.4486,0.1004,home,CB
44126,Friendly Match Eth Vs Zambia,Player 57,all, game,44126.66669,44126.73302,5731,9.1603,66,396.8328,0.9393,0.1661,home,FB
44126,Friendly Match Eth Vs Zambia,Player 52,all, game,44126.66741,44126.73286,5654,8.5604,74,417.2526,0.9697,0.1296,home,FB
44126,Friendly Match Eth Vs Zambia,Player 8,all, game,44126.6667,44126.70845,3608,5.3719,41,248.385,0.4923,0.0476,home,FW
44126,Friendly Match Eth Vs Zambia,Player 53,all, game,44126.71531,44126.75452,3388,6.3162,44,298.2839,0.3648,0.0029,home,FW
44126,Friendly Match Eth Vs Zambia,Player 34,all, game,44126.71503,44126.75449,3409,5.9818,39,276.1572,0.5279,0.0911,home,FW
44126,Friendly Match Eth Vs Zambia,Player 40,all, game,44126.71474,44126.75404,3396,6.1936,41,269.472,0.4412,0.0263,home,MF
44126,Friendly Match Eth Vs Zambia,Player 32,game, game,44126.66842,44126.7028,2970,5.0591,28,208.0941,0.2852,0.0835,home,FW
44126,Friendly Match Eth Vs Zambia,Player 63,game, game,44126.66869,44126.75141,6001,10.7196,79,447.6029,0.8794,0.094,home,CB
44126,Friendly Match Eth Vs Zambia,Player 30,game, game,44126.716,44126.75139,3058,5.9502,49,268.0731,0.6198,0.1225,home,FB
44126,Friendly Match Eth Vs Zambia,Player 65,game, game,44126.66837,44126.70278,2973,5.9469,44,287.5922,0.43,0.0226,home,MF
44126,Friendly Match Eth Vs Zambia,Player 59,game, game,44126.66847,44126.70275,2962,5.3087,30,247.3819,0.4047,0.0377,home,MF
44126,Friendly Match Eth Vs Zambia,Player 51,game, game,44126.71596,44126.75138,3060,5.0276,32,239.0641,0.4075,0.0744,home,FW
44126,Friendly Match Eth Vs Zambia,Player 46,game, game,44126.66837,44126.70275,2970,5.6618,40,253.5989,0.4197,0.0051,home,MF
44126,Friendly Match Eth Vs Zambia,Player 58,game, game,44126.66854,44126.70289,2968,5.1109,41,221.5579,0.5345,0.0365,home,MF
44126,Friendly Match Eth Vs Zambia,Player 14,game, game,44126.73761,44126.7514,1191,2.1659,20,96.6319,0.1347,0.0498,home,MF
44126,Friendly Match Eth Vs Zambia,Player 11,game, game,44126.66828,44126.73263,4421,7.3275,46,343.4069,0.4465,0.1004,home,CB
44126,Friendly Match Eth Vs Zambia,Player 57,game, game,44126.66848,44126.73251,4389,8.3383,65,361.3462,0.9393,0.1661,home,FB
44126,Friendly Match Eth Vs Zambia,Player 52,game, game,44126.66851,44126.7322,4382,8.1037,73,390.2665,0.9508,0.1229,home,FB
44126,Friendly Match Eth Vs Zambia,Player 8,game, game,44126.66836,44126.70272,2969,5.2204,41,238.8968,0.4923,0.0476,home,FW
44126,Friendly Match Eth Vs Zambia,Player 53,game, game,44126.71597,44126.75176,3093,6.1655,44,289.4212,0.3648,0.0029,home,FW
44126,Friendly Match Eth Vs Zambia,Player 34,game, game,44126.71607,44126.75146,3058,5.6987,38,263.8553,0.5274,0.0911,home,FW
44126,Friendly Match Eth Vs Zambia,Player 40,game, game,44126.71599,44126.7518,3094,5.8381,40,255.902,0.4275,0.0263,home,MF
44126,Friendly Match Eth Vs Zambia,Player 32,1st.quarter, game,44126.66842,44126.7028,2970,5.0591,28,208.0941,0.2852,0.0835,home,FW
44126,Friendly Match Eth Vs Zambia,Player 63,1st.quarter, game,44126.66869,44126.70274,2943,5.2722,42,219.5706,0.4976,0.066,home,CB
44126,Friendly Match Eth Vs Zambia,Player 65,1st.quarter, game,44126.66837,44126.70278,2973,5.9469,44,287.5922,0.43,0.0226,home,MF
44126,Friendly Match Eth Vs Zambia,Player 59,1st.quarter, game,44126.66847,44126.70275,2962,5.3087,30,247.3819,0.4047,0.0377,home,MF
44126,Friendly Match Eth Vs Zambia,Player 46,1st.quarter, game,44126.66837,44126.70275,2970,5.6618,40,253.5989,0.4197,0.0051,home,MF
44126,Friendly Match Eth Vs Zambia,Player 58,1st.quarter, game,44126.66854,44126.70289,2968,5.1109,41,221.5579,0.5345,0.0365,home,MF
44126,Friendly Match Eth Vs Zambia,Player 11,1st.quarter, game,44126.66828,44126.7028,2983,4.9388,29,231.2133,0.3082,0.0852,home,CB
44126,Friendly Match Eth Vs Zambia,Player 57,1st.quarter, game,44126.66848,44126.70272,2958,5.5825,44,242.454,0.6308,0.122,home,FB
44126,Friendly Match Eth Vs Zambia,Player 52,1st.quarter, game,44126.66851,44126.70294,2975,5.4321,44,259.597,0.5683,0.0562,home,FB
44126,Friendly Match Eth Vs Zambia,Player 8,1st.quarter, game,44126.66836,44126.70272,2969,5.2204,41,238.8968,0.4923,0.0476,home,FW
44126,Friendly Match Eth Vs Zambia,Player 63,2nd.quarter, game,44126.71601,44126.75141,3058,5.4474,37,228.0323,0.3612,0.028,home,CB
44126,Friendly Match Eth Vs Zambia,Player 30,2nd.quarter, game,44126.716,44126.75139,3058,5.9502,49,268.0731,0.6198,0.1225,home,FB
44126,Friendly Match Eth Vs Zambia,Player 51,2nd.quarter, game,44126.71596,44126.75138,3060,5.0276,32,239.0641,0.4075,0.0744,home,FW
44126,Friendly Match Eth Vs Zambia,Player 14,2nd.quarter, game,44126.73761,44126.7514,1191,2.1659,20,96.6319,0.1347,0.0498,home,MF
44126,Friendly Match Eth Vs Zambia,Player 11,2nd.quarter, game,44126.71598,44126.73263,1438,2.3887,17,112.1936,0.1383,0.0152,home,CB
44126,Friendly Match Eth Vs Zambia,Player 57,2nd.quarter, game,44126.71594,44126.73251,1432,2.7558,21,118.8922,0.3038,0.044,home,FB
44126,Friendly Match Eth Vs Zambia,Player 52,2nd.quarter, game,44126.71592,44126.7322,1407,2.6717,29,130.6695,0.3824,0.0667,home,FB
44126,Friendly Match Eth Vs Zambia,Player 53,2nd.quarter, game,44126.71597,44126.75176,3093,6.1655,44,289.4212,0.3648,0.0029,home,FW
44126,Friendly Match Eth Vs Zambia,Player 34,2nd.quarter, game,44126.71607,44126.75146,3058,5.6987,38,263.8553,0.5274,0.0911,home,FW
44126,Friendly Match Eth Vs Zambia,Player 40,2nd.quarter, game,44126.71599,44126.7518,3094,5.8381,40,255.902,0.4275,0.0263,home,MF
44129,Ethio vs Zambia II,Player 34,all, game AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium AAS-Stadium,44129.66003,44129.71491,4742,6.0049,39,277.7617,0.4408,0.0702,home,FW
